path_to_object,mo_name,Parametr_id,value
PLMN-PLMN/MRBTS-311027/LNBTS-311027/LNCEL-14,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311027/LNBTS-311027/LNCEL-14,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311027/LNBTS-311027/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311027/LNBTS-311027/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-982800/LNBTS-982800,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-982800/LNBTS-982800,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-982800/LNBTS-982800/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-982800/LNBTS-982800/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-982800/LNBTS-982800/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-982800/LNBTS-982800/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-982800/LNBTS-982800/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-982800/LNBTS-982800/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-982800/LNBTS-982800/LNCEL-4,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-982800/LNBTS-982800/LNCEL-4,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-982800/LNBTS-982800/LNCEL-5,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-982800/LNBTS-982800/LNCEL-5,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-982800/LNBTS-982800/LNCEL-6,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-982800/LNBTS-982800/LNCEL-6,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-310987/LNBTS-310987,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-310987/LNBTS-310987,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-310987/LNBTS-310987/LNCEL-13,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-310987/LNBTS-310987/LNCEL-13,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-310987/LNBTS-310987/LNCEL-14,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-310987/LNBTS-310987/LNCEL-14,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-310987/LNBTS-310987/LNCEL-15,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-310987/LNBTS-310987/LNCEL-15,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311164/LNBTS-311164,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-311164/LNBTS-311164,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-311164/LNBTS-311164/LNCEL-13,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311164/LNBTS-311164/LNCEL-13,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311164/LNBTS-311164/LNCEL-14,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311164/LNBTS-311164/LNCEL-14,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311164/LNBTS-311164/LNCEL-15,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311164/LNBTS-311164/LNCEL-15,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-340181/LNBTS-340181,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-340181/LNBTS-340181,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-340181/LNBTS-340181/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-340181/LNBTS-340181/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-340181/LNBTS-340181/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330074/LNBTS-330074,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-330074/LNBTS-330074,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-330074/LNBTS-330074/LNCEL-13,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330074/LNBTS-330074/LNCEL-13,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330074/LNBTS-330074/LNCEL-14,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330074/LNBTS-330074/LNCEL-14,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330074/LNBTS-330074/LNCEL-15,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330074/LNBTS-330074/LNCEL-15,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-270212/LNBTS-270212,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-270212/LNBTS-270212,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-270212/LNBTS-270212/LNCEL-13,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-270212/LNBTS-270212/LNCEL-13,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-270212/LNBTS-270212/LNCEL-14,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-270212/LNBTS-270212/LNCEL-14,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-270212/LNBTS-270212/LNCEL-15,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-270212/LNBTS-270212/LNCEL-15,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311235/LNBTS-311235,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-311235/LNBTS-311235,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-311235/LNBTS-311235/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311235/LNBTS-311235/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311235/LNBTS-311235/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311235/LNBTS-311235/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311235/LNBTS-311235/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311235/LNBTS-311235/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-17,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-17,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-18,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-18,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-19,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-19,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-7,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-7,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-8,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-8,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-9,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-910258/LNBTS-910258/LNCEL-9,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-17,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-17,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-18,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-18,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-19,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-19,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-4,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-4,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-5,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-5,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-6,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-6,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-7,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-7,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-8,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-8,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-9,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-962771/LNBTS-962771/LNCEL-9,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311147/LNBTS-311147,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-311147/LNBTS-311147,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-311147/LNBTS-311147/LNCEL-13,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311147/LNBTS-311147/LNCEL-13,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311147/LNBTS-311147/LNCEL-14,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311147/LNBTS-311147/LNCEL-14,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311147/LNBTS-311147/LNCEL-15,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311147/LNBTS-311147/LNCEL-15,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311147/LNBTS-311147/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311147/LNBTS-311147/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311147/LNBTS-311147/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311147/LNBTS-311147/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311147/LNBTS-311147/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311147/LNBTS-311147/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330104/LNBTS-330104,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-330104/LNBTS-330104,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-330104/LNBTS-330104/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330104/LNBTS-330104/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330104/LNBTS-330104/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330104/LNBTS-330104/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330104/LNBTS-330104/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330104/LNBTS-330104/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-340078/LNBTS-340078,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-340078/LNBTS-340078,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-340078/LNBTS-340078/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-340078/LNBTS-340078/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-340078/LNBTS-340078/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-340078/LNBTS-340078/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-340078/LNBTS-340078/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-340078/LNBTS-340078/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-310966/LNBTS-310966,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-310966/LNBTS-310966,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-310966/LNBTS-310966/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-310966/LNBTS-310966/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-310966/LNBTS-310966/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-310966/LNBTS-310966/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-310966/LNBTS-310966/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-310966/LNBTS-310966/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-912207/LNBTS-912207,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-912207/LNBTS-912207,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-4,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-4,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-5,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-5,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-6,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-6,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-7,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-7,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-8,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-8,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-9,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-912207/LNBTS-912207/LNCEL-9,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330102/LNBTS-330102,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-330102/LNBTS-330102,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-330102/LNBTS-330102/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330102/LNBTS-330102/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330102/LNBTS-330102/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330102/LNBTS-330102/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330102/LNBTS-330102/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330102/LNBTS-330102/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-340191/LNBTS-340191,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-340191/LNBTS-340191,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-340191/LNBTS-340191/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-340191/LNBTS-340191/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-340191/LNBTS-340191/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330079/LNBTS-330079,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-330079/LNBTS-330079,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-330079/LNBTS-330079/LNCEL-13,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330079/LNBTS-330079/LNCEL-13,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330079/LNBTS-330079/LNCEL-14,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330079/LNBTS-330079/LNCEL-14,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330079/LNBTS-330079/LNCEL-15,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330079/LNBTS-330079/LNCEL-15,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330079/LNBTS-330079/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330079/LNBTS-330079/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330079/LNBTS-330079/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330079/LNBTS-330079/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-330079/LNBTS-330079/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-330079/LNBTS-330079/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-970017/LNBTS-970017,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-970017/LNBTS-970017,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-20,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-20,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-21,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-21,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-22,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-22,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-29,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-29,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-30,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-30,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-31,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-970017/LNBTS-970017/LNCEL-31,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-340076/LNBTS-340076,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-340076/LNBTS-340076,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-340076/LNBTS-340076/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-340076/LNBTS-340076/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-340076/LNBTS-340076/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-340076/LNBTS-340076/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-340076/LNBTS-340076/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-340076/LNBTS-340076/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-180146/LNBTS-180146,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-180146/LNBTS-180146,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-180146/LNBTS-180146/LNCEL-13,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-180146/LNBTS-180146/LNCEL-14,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-180146/LNBTS-180146/LNCEL-15,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311145/LNBTS-311145,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-311145/LNBTS-311145,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-311145/LNBTS-311145/LNCEL-13,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311145/LNBTS-311145/LNCEL-13,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-930010/LNBTS-930010,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-930010/LNBTS-930010,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-930010/LNBTS-930010/LNCEL-1,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-930010/LNBTS-930010/LNCEL-1,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-930010/LNBTS-930010/LNCEL-2,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-930010/LNBTS-930010/LNCEL-2,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-930010/LNBTS-930010/LNCEL-3,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-930010/LNBTS-930010/LNCEL-3,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311007/LNBTS-311007,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-311007/LNBTS-311007,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-311007/LNBTS-311007/LNCEL-13,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311007/LNBTS-311007/LNCEL-13,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311007/LNBTS-311007/LNCEL-14,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311007/LNBTS-311007/LNCEL-14,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-311007/LNBTS-311007/LNCEL-15,LNCEL,energySavingState,notEnergySaving
PLMN-PLMN/MRBTS-311007/LNBTS-311007/LNCEL-15,LNCEL,ulCacIgnore,false
PLMN-PLMN/MRBTS-911203/LNBTS-911203,LNBTS,actLBPowerSaving,false
PLMN-PLMN/MRBTS-911203/LNBTS-911203,LNBTS,actLBRTXPowerSaving,false
PLMN-PLMN/MRBTS-911203/LNBTS-911203/LNCEL-1,LNCEL,energySavingState,notEnergySaving
